49	7.65609124501546	ZGreedy
49	9.41860567728678	Heuristic
50	7.56413510640462	Baseline
50	7.65609505971273	ZGreedy
50	9.41860917409261	Heuristic
51	7.5641414642334	Baseline
51	7.65610644022624	ZGreedy
51	9.41861298878988	Heuristic
52	7.56414591471354	Baseline
52	7.65611127217611	ZGreedy
52	9.418616994222	Heuristic
53	7.56415068308512	Baseline
53	7.65611534118652	ZGreedy
53	9.41862551371256	Heuristic
54	7.56415475209554	Baseline
54	7.65612157185872	ZGreedy
54	9.41862754821777	Heuristic
55	7.56415901184082	Baseline
55	7.65612716674805	ZGreedy
55	9.41863384246826	Heuristic
56	7.56417789459229	Baseline
56	7.65613072713216	ZGreedy
56	9.29547125498454	Heuristic
57	7.56419041951497	Baseline
57	7.65613587697347	ZGreedy
57	9.35328203837077	Heuristic
58	7.56419315338135	Baseline
58	7.65614013671875	ZGreedy
58	9.35328400929769	Heuristic
59	7.56420186360677	Baseline
59	7.65614598592122	ZGreedy
59	9.35328826904297	Heuristic
60	7.56420694986979	Baseline
60	7.65614992777506	ZGreedy
60	9.35329507191976	Heuristic
61	7.56421146392822	Baseline
61	7.65615653991699	ZGreedy
61	9.35330098470052	Heuristic
62	7.56421527862549	Baseline
62	7.65616652170817	ZGreedy
62	9.35330727895101	Heuristic
63	7.56422322591146	Baseline
63	7.65617294311523	ZGreedy
63	9.35331255594889	Heuristic
64	7.56422678629557	Baseline
64	7.65617815653483	ZGreedy
64	9.35331694285075	Heuristic
65	7.56423072814941	Baseline
65	7.65618209838867	ZGreedy
65	9.35332298278809	Heuristic
66	7.56423492431641	Baseline
66	7.65618947347005	ZGreedy
66	9.35332686106364	Heuristic
67	7.56424598693848	Baseline
67	7.65619316101074	ZGreedy
67	9.35333162943522	Heuristic
68	7.56424872080485	Baseline
68	7.65619735717773	ZGreedy
68	9.35333773295085	Heuristic
69	7.56425374348958	Baseline
69	7.65620282491048	ZGreedy
69	9.35334218343099	Heuristic
70	7.56425889333089	Baseline
70	7.65621007283529	ZGreedy
70	9.35334790547689	Heuristic
71	7.56426035563151	Baseline
71	7.65621452331543	ZGreedy
71	9.35335210164388	Heuristic
72	7.56426779429118	Baseline
72	7.65621827443441	ZGreedy
72	9.35335814158122	Heuristic
73	7.56427466074626	Baseline
73	7.65622380574544	ZGreedy
73	9.35336399078369	Heuristic
74	7.56428387959798	Baseline
74	7.6562370300293	ZGreedy
74	9.35336831410726	Heuristic
75	7.56428546905518	Baseline
75	7.65623893737793	ZGreedy
75	9.35337575276693	Heuristic
76	7.56429195404053	Baseline
76	7.65624885559082	ZGreedy
76	9.35338122049967	Heuristic
77	7.56429278055827	Baseline
77	7.65625483194987	ZGreedy
77	9.35338528951009	Heuristic
78	7.56430066426595	Baseline
78	7.65625801086426	ZGreedy
78	9.35339152018229	Heuristic
79	7.56430549621582	Baseline
79	7.65626360575358	ZGreedy
79	9.35339577992757	Heuristic
80	7.5643092473348	Baseline
80	7.6562686920166	ZGreedy
80	9.35340150197347	Heuristic
81	7.56431776682536	Baseline
81	7.65627403259277	ZGreedy
81	9.35340766906738	Heuristic
82	7.56432444254557	Baseline
82	7.65627873738607	ZGreedy
82	9.35341218312581	Heuristic
83	7.56433130900065	Baseline
83	7.65628318786621	ZGreedy
83	9.35341752370199	Heuristic
84	7.56433455149333	Baseline
84	7.65628693898519	ZGreedy
84	9.3534221013387	Heuristic
85	7.56434122721354	Baseline
85	7.65629183451335	ZGreedy
85	9.35342706044515	Heuristic
86	7.56434453328451	Baseline
86	7.65629857381185	ZGreedy
86	9.35343290964762	Heuristic
87	7.56435006459554	Baseline
87	7.65630276997884	ZGreedy
87	9.35343755086263	Heuristic
88	7.56435470581055	Baseline
88	7.6563117980957	ZGreedy
88	9.35344308217367	Heuristic
89	7.56436080932617	Baseline
89	7.65631586710612	ZGreedy
89	9.35344823201497	Heuristic
90	7.56436513264974	Baseline
90	7.65632050832113	ZGreedy
90	9.35345414479574	Heuristic
91	7.56437072753906	Baseline
91	7.65632489522298	ZGreedy
91	9.35346082051595	Heuristic
92	7.5643767674764	Baseline
92	7.65632921854655	ZGreedy
92	9.35346425374349	Heuristic
93	7.56437924702962	Baseline
93	7.65633500417074	ZGreedy
93	9.35347213745117	Heuristic
94	7.56438446044922	Baseline
94	7.65634028116862	ZGreedy
94	9.35347843170166	Heuristic
95	7.56438999176025	Baseline
95	7.6563497543335	ZGreedy
95	9.3534839630127	Heuristic
96	7.56439577738444	Baseline
96	7.65635401407878	ZGreedy
96	9.35348943074544	Heuristic
97	7.56440111796061	Baseline
97	7.65635668436686	ZGreedy
97	9.3534943262736	Heuristic
98	7.5644063949585	Baseline
98	7.65636202494303	ZGreedy
98	9.35349998474121	Heuristic
99	7.56441440582275	Baseline
99	7.65636952718099	ZGreedy
99	9.35350532531738	Heuristic
100	7.56441860198975	Baseline
100	7.65637232462565	ZGreedy
100	9.35350977579753	Heuristic
101	7.56442737579346	Baseline
101	7.65637696584066	ZGreedy
101	9.35351505279541	Heuristic
102	7.56442763010661	Baseline
102	7.65638580322266	ZGreedy
102	9.35352026621501	Heuristic
103	7.56443589528402	Baseline
103	7.65639050801595	ZGreedy
103	9.35352668762207	Heuristic
104	7.56443843841553	Baseline
104	7.65639724731445	ZGreedy
104	9.3535317103068	Heuristic
105	7.56444371541341	Baseline
105	7.6564022064209	ZGreedy
105	9.35353660583496	Heuristic
106	7.56444937388102	Baseline
106	7.65640665690104	ZGreedy
106	9.35354283650716	Heuristic
107	7.56445840199788	Baseline
107	7.65640799204508	ZGreedy
107	9.35354715983073	Heuristic
108	7.56446412404378	Baseline
108	7.65641352335612	ZGreedy
108	9.35355224609375	Heuristic
109	7.56446832021077	Baseline
109	7.65641975402832	ZGreedy
109	9.35355739593506	Heuristic
110	7.56447334289551	Baseline
110	7.65642369588216	ZGreedy
110	9.35356254577637	Heuristic
111	7.56447518666585	Baseline
111	7.65643164316813	ZGreedy
111	9.3535680770874	Heuristic
112	7.56448268890381	Baseline
112	7.65643603006999	ZGreedy
112	9.35357297261556	Heuristic
113	7.5644847869873	Baseline
113	7.65644060770671	ZGreedy
113	9.35357882181803	Heuristic
114	7.56449241638184	Baseline
114	7.65644989013672	ZGreedy
114	9.35358422597249	Heuristic
115	7.56449534098307	Baseline
115	7.65645593007406	ZGreedy
115	9.35358956654867	Heuristic
116	7.56450500488281	Baseline
116	7.65646184285482	ZGreedy
116	9.35359503428141	Heuristic
117	7.56451072692871	Baseline
117	7.65646692911784	ZGreedy
117	9.35359948476156	Heuristic
118	7.56451638539632	Baseline
118	7.65647176106771	ZGreedy
118	9.35360514322917	Heuristic
119	7.56459325154622	Baseline
119	7.65647328694661	ZGreedy
119	9.35361105600993	Heuristic
120	7.56458276112874	Baseline
120	7.65647888183594	ZGreedy
120	9.35361550649007	Heuristic
121	7.56458746592204	Baseline
121	7.65648543039958	ZGreedy
121	9.35362192789714	Heuristic
122	7.56459280649821	Baseline
122	7.65648994445801	ZGreedy
122	9.35362567901611	Heuristic
123	7.56459662119548	Baseline
123	7.65649299621582	ZGreedy
123	9.35363184611003	Heuristic
124	7.56460107167562	Baseline
124	7.65649846394857	ZGreedy
124	9.35363686879476	Heuristic
125	7.56460812886556	Baseline
125	7.65650520324707	ZGreedy
125	9.35364246368408	Heuristic
126	7.56461353302002	Baseline
126	7.65651302337646	ZGreedy
126	9.35364812215169	Heuristic
127	7.5646183013916	Baseline
127	7.65651709238688	ZGreedy
127	9.35365301767985	Heuristic
128	7.56462688446045	Baseline
128	7.65652236938477	ZGreedy
128	9.35365823109945	Heuristic
129	7.5646338780721	Baseline
129	7.65652745564779	ZGreedy
129	9.35366357167562	Heuristic
130	7.56463673909505	Baseline
130	7.65653190612793	ZGreedy
130	9.35366903940837	Heuristic
131	7.56464316050212	Baseline
131	7.65653877258301	ZGreedy
131	9.35367533365885	Heuristic
132	7.56464799245199	Baseline
132	7.65654201507568	ZGreedy
132	9.35367946624756	Heuristic
133	7.56465276082357	Baseline
133	7.65654602050781	ZGreedy
133	9.35368461608887	Heuristic
134	7.56465886433919	Baseline
134	7.6565549214681	ZGreedy
134	9.35369434356689	Heuristic
135	7.56466312408447	Baseline
135	7.65656293233236	ZGreedy
135	9.35370248158773	Heuristic
136	7.56467164357503	Baseline
136	7.65656420389811	ZGreedy
136	9.35370896657308	Heuristic
137	7.56467641194661	Baseline
137	7.65656973520915	ZGreedy
137	9.3537140528361	Heuristic
138	7.56468245188395	Baseline
138	7.65657539367676	ZGreedy
138	9.35371996561686	Heuristic
139	7.56468728383382	Baseline
139	7.65658200581869	ZGreedy
139	9.35372517903646	Heuristic
140	7.56469243367513	Baseline
140	7.65658734639486	ZGreedy
140	9.35372950236003	Heuristic
141	7.56469593048096	Baseline
141	7.65658963521322	ZGreedy
141	9.3537353515625	Heuristic
142	7.91450449625651	Baseline
142	7.65659052530924	ZGreedy
142	9.35373986562093	Heuristic
143	7.98283354441325	Baseline
143	7.656600634257	ZGreedy
143	9.35374565124512	Heuristic
144	11.2468124389648	Baseline
144	7.65660781860352	ZGreedy
144	9.35375219980876	Heuristic
145	13.4742900212606	Baseline
145	7.65661226908366	ZGreedy
145	9.3537561416626	Heuristic
146	13.4747352600098	Baseline
146	7.65661760965983	ZGreedy
146	9.35376218159993	Heuristic
147	14.4880897521973	Baseline
147	7.65662104288737	ZGreedy
147	9.35376796722412	Heuristic
148	14.9077587763468	Baseline
148	7.65662612915039	ZGreedy
148	9.3537722269694	Heuristic
149	14.9081415176392	Baseline
149	7.65663019816081	ZGreedy
149	9.35377782185872	Heuristic
150	14.9082121531169	Baseline
150	7.65663477579753	ZGreedy
150	9.35378348032634	Heuristic
151	14.9082171122233	Baseline
151	7.65664024353027	ZGreedy
151	9.35378850301107	Heuristic
152	14.9572629928589	Baseline
152	7.65664482116699	ZGreedy
152	9.35379263559977	Heuristic
153	15.0096913655599	Baseline
153	7.65665175120036	ZGreedy
153	9.35379886627197	Heuristic
154	15.0096963246663	Baseline
154	7.65665950775147	ZGreedy
154	9.35380490620931	Heuristic
155	15.0097003300985	Baseline
155	7.65666281382243	ZGreedy
155	9.35380992889404	Heuristic
156	15.0097043991089	Baseline
156	7.65666834513346	ZGreedy
156	9.3538148244222	Heuristic
157	15.0097134272257	Baseline
157	7.65667260487874	ZGreedy
157	9.3538205464681	Heuristic
158	15.0097187678019	Baseline
158	7.6566780090332	ZGreedy
158	9.35382569630941	Heuristic
159	15.0097239176432	Baseline
159	7.65668239593506	ZGreedy
159	9.35383122762044	Heuristic
160	15.0097294489543	Baseline
160	7.65668646494548	ZGreedy
160	9.35383625030518	Heuristic
161	15.0097345352173	Baseline
161	7.6566961924235	ZGreedy
161	9.35384114583333	Heuristic
162	15.0097407658895	Baseline
162	7.65669918060303	ZGreedy
162	9.35384769439697	Heuristic
163	15.009743754069	Baseline
163	7.65670541127523	ZGreedy
163	9.35385290781657	Heuristic
164	15.0097458521525	Baseline
164	7.65671195983887	ZGreedy
164	9.35385818481445	Heuristic
165	15.0097538630168	Baseline
165	7.65671405792236	ZGreedy
165	9.35386409759522	Heuristic
166	15.0097603480021	Baseline
166	7.65671755472819	ZGreedy
166	9.35386899312337	Heuristic
167	15.0097649256388	Baseline
167	7.65672257741292	ZGreedy
167	9.35387439727783	Heuristic
168	15.0097709019979	Baseline
168	7.65672728220622	ZGreedy
168	9.35387897491455	Heuristic
169	15.0097756703695	Baseline
169	7.65673656463623	ZGreedy
169	9.35388526916504	Heuristic
170	15.0097794850667	Baseline
170	7.65674120585124	ZGreedy
170	9.35389080047607	Heuristic
171	15.009783744812	Baseline
171	7.65674889882406	ZGreedy
171	9.35389569600423	Heuristic
172	15.0097881952922	Baseline
172	7.65675411224365	ZGreedy
172	9.35390110015869	Heuristic
173	15.0097944259644	Baseline
173	7.65675754547119	ZGreedy
173	9.35390605926514	Heuristic
174	15.0097984949748	Baseline
174	7.65675964355469	ZGreedy
174	9.35391209920247	Heuristic
175	15.0098038355509	Baseline
175	7.65676638285319	ZGreedy
175	9.35391750335693	Heuristic
176	15.0098121643066	Baseline
176	7.65677216847738	ZGreedy
176	9.3539218266805	Heuristic
177	15.0098169326782	Baseline
177	7.65677642822266	ZGreedy
177	9.35392697652181	Heuristic
178	15.009822400411	Baseline
178	7.6567839940389	ZGreedy
178	9.35393218994141	Heuristic
179	15.0098276138306	Baseline
179	7.65678641001383	ZGreedy
179	9.35393880208333	Heuristic
180	15.009832572937	Baseline
180	7.65679810841878	ZGreedy
180	9.35394369761149	Heuristic
181	15.0098365147909	Baseline
181	7.65680383046468	ZGreedy
181	9.35394878387451	Heuristic
182	15.0098419189453	Baseline
182	7.65680802663167	ZGreedy
182	9.3539540608724	Heuristic
183	15.0098488489787	Baseline
183	7.6568146387736	ZGreedy
183	9.35395908355713	Heuristic
184	15.0098532994588	Baseline
184	7.65681947072347	ZGreedy
184	9.35396410624186	Heuristic
185	15.0098590215047	Baseline
185	7.65682423909505	ZGreedy
185	9.3539701461792	Heuristic
186	15.0098638534546	Baseline
186	7.65683002471924	ZGreedy
186	9.35397485097249	Heuristic
187	15.0098694483439	Baseline
187	7.65683574676514	ZGreedy
187	9.35398127237956	Heuristic
188	15.0098719914754	Baseline
188	7.65684153238932	ZGreedy
188	9.35398629506429	Heuristic
189	15.0098765055339	Baseline
189	7.65684693654378	ZGreedy
189	9.3539914449056	Heuristic
190	15.0098834991455	Baseline
190	7.65685132344564	ZGreedy
190	9.35399697621663	Heuristic
191	15.009886932373	Baseline
191	7.65685532887777	ZGreedy
191	9.35400218963623	Heuristic
192	15.0098930358887	Baseline
192	7.65686181386312	ZGreedy
192	9.35400575002035	Heuristic
193	15.0098998387655	Baseline
193	7.65686314900716	ZGreedy
193	9.35401210784912	Heuristic
194	15.0102558771769	Baseline
194	7.6568707148234	ZGreedy
194	9.35401579538981	Heuristic
195	15.0107946395874	Baseline
195	7.65687567392985	ZGreedy
195	9.35402170817057	Heuristic
196	15.0108247756958	Baseline
196	7.65688101450602	ZGreedy
196	9.35402851104736	Heuristic
197	15.0110711415609	Baseline
197	7.65688381195068	ZGreedy
197	9.35403391520182	Heuristic
198	15.0110811869303	Baseline
198	7.65688858032227	ZGreedy
198	9.35407543182373	Heuristic
199	15.0110857009888	Baseline
199	7.65689182281494	ZGreedy
199	9.35411637624105	Heuristic
200	15.0110905965169	Baseline
200	7.65689754486084	ZGreedy
200	9.35412292480469	Heuristic
201	15.0114683787028	Baseline
201	7.65690078735352	ZGreedy
201	9.35412578582764	Heuristic
202	15.0127295811971	Baseline
202	7.65690835316976	ZGreedy
202	9.3541290918986	Heuristic
203	15.0126452128092	Baseline
203	7.65691254933675	ZGreedy
203	9.35413290659587	Heuristic
204	15.0242527008057	Baseline
204	7.65692151387533	ZGreedy
204	9.35413958231608	Heuristic
205	15.0253163655599	Baseline
205	7.65692691802978	ZGreedy
205	9.3541446685791	Heuristic
206	15.0253217061361	Baseline
206	7.65693295796712	ZGreedy
206	9.35415000915527	Heuristic
207	15.0252543767293	Baseline
207	7.65693791707357	ZGreedy
207	9.3541576385498	Heuristic
208	15.025234858195	Baseline
208	7.65694370269775	ZGreedy
208	9.35416272481283	Heuristic
209	15.0252405166626	Baseline
209	7.65694923400879	ZGreedy
209	9.35416634877523	Heuristic
210	15.0252449671427	Baseline
210	7.65695400238037	ZGreedy
210	9.3541711807251	Heuristic
211	15.0252504984538	Baseline
211	7.65695838928223	ZGreedy
211	9.35417849222819	Heuristic
212	15.0252547581991	Baseline
212	7.65696283976237	ZGreedy
212	9.35418078104655	Heuristic
213	15.0252593994141	Baseline
213	7.66003011067708	ZGreedy
213	9.35418796539307	Heuristic
214	15.0252611160278	Baseline
214	7.93202368418376	ZGreedy
214	9.35419063568115	Heuristic
215	15.0252668380737	Baseline
215	12.2328784306844	ZGreedy
215	9.35419495900472	Heuristic
216	15.0252712249756	Baseline
216	13.2171833674113	ZGreedy
216	9.35420354207357	Heuristic
217	15.0252775192261	Baseline
217	13.2172108332316	ZGreedy
217	9.35420678456624	Heuristic
218	15.0252850850423	Baseline
218	13.2172625223796	ZGreedy
218	9.35421574910482	Heuristic
219	15.02529296875	Baseline
219	13.2172671635946	ZGreedy
219	9.35422064463298	Heuristic
220	15.0252968470256	Baseline
220	13.2172719955444	ZGreedy
220	9.35422547658285	Heuristic
221	15.025301806132	Baseline
221	13.2172974268595	ZGreedy
221	9.35423075358073	Heuristic
222	15.025307782491	Baseline
222	13.2173044840495	ZGreedy
222	9.35423475901286	Heuristic
223	15.0253128687541	Baseline
223	13.2173351287842	ZGreedy
223	9.35423882802328	Heuristic
224	15.0253184000651	Baseline
224	9.64943440755208	ZGreedy
224	9.35424531300863	Heuristic
225	15.025323677063	Baseline
225	7.82903200785319	ZGreedy
225	9.3542501449585	Heuristic
226	15.0253275553385	Baseline
226	9.15379219055176	ZGreedy
226	9.35425701141357	Heuristic
227	15.0253326416016	Baseline
227	9.15232028961182	ZGreedy
227	9.35426330566406	Heuristic
228	15.0253383000692	Baseline
228	9.15234209696452	ZGreedy
228	9.35426870981852	Heuristic
229	15.025343132019	Baseline
229	9.41844800313314	ZGreedy
229	9.35427405039469	Heuristic
230	15.0253491083781	Baseline
230	9.37700328826904	ZGreedy
230	9.3542781829834	Heuristic
231	15.025355275472	Baseline
231	9.12939573923747	ZGreedy
231	9.3542807896932	Heuristic
232	15.0253606160482	Baseline
232	8.99044132232666	ZGreedy
232	9.35428504943848	Heuristic
233	15.0253662745158	Baseline
233	8.99044672648112	ZGreedy
233	9.35429134368897	Heuristic
234	15.0253705342611	Baseline
234	8.99045480092366	ZGreedy
234	9.35429592132568	Heuristic
235	15.0253761927287	Baseline
235	8.99045925140381	ZGreedy
235	9.35430323282878	Heuristic
236	15.0253794987996	Baseline
236	8.9904634475708	ZGreedy
236	9.29678103129069	Heuristic
237	15.0253846486409	Baseline
237	8.99046878814697	ZGreedy
237	8.07804571787516	Heuristic
238	14.7492354710897	Baseline
238	8.99047266642253	ZGreedy
238	5.78044611612956	Heuristic
239	8.38506704966227	Baseline
239	8.99048029581706	ZGreedy
239	5.78045202891032	Heuristic
240	6.98669230143229	Baseline
240	7.84485210071911	ZGreedy
240	5.78045667012533	Heuristic
241	4.18214874267578	Baseline
241	5.31955552101135	Heuristic
242	2.19991588592529	Baseline
241	0.0	ZGreedy
242	0.0	Heuristic
243	0.0	Baseline
